subject,topic_id,year_from,year_to,cosine_sim,drift
cs,0,2000,2001,0.536746,0.463254
cs,1,2000,2001,0.593884,0.406116
cs,2,2000,2001,0.402902,0.597098
cs,3,2000,2001,0.415625,0.584375
cs,4,2000,2001,0.293469,0.706531
cs,6,2000,2001,0.532543,0.467457
cs,11,2000,2001,0.324008,0.675992
cs,13,2000,2001,0.487872,0.512128
cs,14,2000,2001,0.176061,0.823939
cs,17,2000,2001,0.410326,0.589674
cs,22,2000,2001,0.426387,0.573613
cs,24,2000,2001,0.431952,0.568048
cs,26,2000,2001,0.294604,0.705396
cs,29,2000,2001,0.35313,0.64687
cs,33,2000,2001,0.420616,0.579384
cs,36,2000,2001,0.529027,0.470973
cs,37,2000,2001,0.453363,0.546637
cs,38,2000,2001,0.206311,0.793689
cs,40,2000,2001,0.168754,0.831246
cs,42,2000,2001,0.442362,0.557638
cs,45,2000,2001,0.398191,0.601809
cs,47,2000,2001,0.338644,0.661356
cs,48,2000,2001,0.462185,0.537815
cs,49,2000,2001,0.197983,0.802017
cs,50,2000,2001,0.240469,0.759531
cs,52,2000,2001,0.403094,0.596906
cs,53,2000,2001,0.356668,0.643332
cs,54,2000,2001,0.392661,0.607339
cs,56,2000,2001,0.487351,0.512649
cs,60,2000,2001,0.348061,0.651939
cs,61,2000,2001,0.229707,0.770293
cs,64,2000,2001,0.437021,0.562979
cs,66,2000,2001,0.623115,0.376885
cs,69,2000,2001,0.511735,0.488265
cs,73,2000,2001,0.053849,0.946151
cs,81,2000,2001,0.46684,0.53316
cs,84,2000,2001,0.551041,0.448959
cs,87,2000,2001,0.369008,0.630992
cs,89,2000,2001,0.491972,0.508028
cs,91,2000,2001,0.366526,0.633474
cs,94,2000,2001,0.288543,0.711457
cs,95,2000,2001,0.186187,0.813813
cs,99,2000,2001,0.276486,0.723514
cs,102,2000,2001,0.198833,0.801167
cs,103,2000,2001,0.596289,0.403711
cs,106,2000,2001,0.577616,0.422384
cs,111,2000,2001,0.258094,0.741906
cs,112,2000,2001,0.501825,0.498175
cs,114,2000,2001,0.283746,0.716254
cs,115,2000,2001,0.059827,0.940173
cs,116,2000,2001,0.348486,0.651514
cs,120,2000,2001,0.352619,0.647381
cs,121,2000,2001,0.244354,0.755646
cs,123,2000,2001,0.417729,0.582271
cs,124,2000,2001,0.325489,0.674511
cs,126,2000,2001,0.149653,0.850347
cs,127,2000,2001,0.488427,0.511573
cs,129,2000,2001,0.534067,0.465933
cs,131,2000,2001,0.221334,0.778666
cs,156,2000,2001,0.556336,0.443664
cs,161,2000,2001,0.266571,0.733429
cs,166,2000,2001,0.457734,0.542266
cs,171,2000,2001,0.232123,0.767877
cs,174,2000,2001,0.502734,0.497266
cs,181,2000,2001,0.330676,0.669324
cs,190,2000,2001,0.434441,0.565559
cs,193,2000,2001,0.198833,0.801167
cs,206,2000,2001,0.526146,0.473854
cs,217,2000,2001,0.530182,0.469818
cs,221,2000,2001,0.370434,0.629566
cs,222,2000,2001,0.370842,0.629158
cs,231,2000,2001,0.261657,0.738343
cs,233,2000,2001,0.483644,0.516356
cs,236,2000,2001,0.528836,0.471164
cs,0,2001,2002,0.557822,0.442178
cs,1,2001,2002,0.59237,0.40763
cs,2,2001,2002,0.308212,0.691788
cs,3,2001,2002,0.425215,0.574785
cs,4,2001,2002,0.565392,0.434608
cs,6,2001,2002,0.448423,0.551577
cs,11,2001,2002,0.145779,0.854221
cs,13,2001,2002,0.447258,0.552742
cs,14,2001,2002,0.233783,0.766217
cs,16,2001,2002,0.365419,0.634581
cs,17,2001,2002,0.238853,0.761147
cs,21,2001,2002,0.135608,0.864392
cs,24,2001,2002,0.565392,0.434608
cs,26,2001,2002,0.321319,0.678681
cs,29,2001,2002,0.172472,0.827528
cs,33,2001,2002,0.456633,0.543367
cs,34,2001,2002,0.17136,0.82864
cs,35,2001,2002,0.459441,0.540559
cs,36,2001,2002,0.416804,0.583196
cs,37,2001,2002,0.226129,0.773871
cs,38,2001,2002,0.06402,0.93598
cs,42,2001,2002,0.456668,0.543332
cs,45,2001,2002,0.336419,0.663581
cs,47,2001,2002,0.309289,0.690711
cs,48,2001,2002,0.424326,0.575674
cs,49,2001,2002,0.406979,0.593021
cs,50,2001,2002,0.39864,0.60136
cs,54,2001,2002,0.339391,0.660609
cs,56,2001,2002,0.371191,0.628809
cs,60,2001,2002,0.306849,0.693151
cs,61,2001,2002,0.334759,0.665241
cs,64,2001,2002,0.448285,0.551715
cs,66,2001,2002,0.434864,0.565136
cs,69,2001,2002,0.531663,0.468337
cs,74,2001,2002,0.344024,0.655976
cs,80,2001,2002,0.136224,0.863776
cs,81,2001,2002,0.344309,0.655691
cs,83,2001,2002,0.212087,0.787913
cs,84,2001,2002,0.420497,0.579503
cs,87,2001,2002,0.487425,0.512575
cs,89,2001,2002,0.108926,0.891074
cs,91,2001,2002,0.401605,0.598395
cs,94,2001,2002,0.131143,0.868857
cs,95,2001,2002,0.0,1.0
cs,99,2001,2002,0.406199,0.593801
cs,101,2001,2002,0.299447,0.700553
cs,102,2001,2002,0.127118,0.872882
cs,106,2001,2002,0.421604,0.578396
cs,109,2001,2002,0.530256,0.469744
cs,111,2001,2002,0.271354,0.728646
cs,112,2001,2002,0.20813,0.79187
cs,114,2001,2002,0.176143,0.823857
cs,115,2001,2002,0.221334,0.778666
cs,116,2001,2002,0.488832,0.511168
cs,120,2001,2002,0.512031,0.487969
cs,121,2001,2002,0.270434,0.729566
cs,123,2001,2002,0.497666,0.502334
cs,124,2001,2002,0.383551,0.616449
cs,126,2001,2002,0.488546,0.511454
cs,127,2001,2002,0.4142,0.5858
cs,129,2001,2002,0.482146,0.517854
cs,131,2001,2002,0.524951,0.475049
cs,156,2001,2002,0.452951,0.547049
cs,166,2001,2002,0.452297,0.547703
cs,171,2001,2002,0.338315,0.661685
cs,174,2001,2002,0.318537,0.681463
cs,177,2001,2002,0.479759,0.520241
cs,181,2001,2002,0.240957,0.759043
cs,189,2001,2002,0.251935,0.748065
cs,190,2001,2002,0.371191,0.628809
cs,193,2001,2002,0.37949,0.62051
cs,200,2001,2002,0.403423,0.596577
cs,205,2001,2002,0.444897,0.555103
cs,206,2001,2002,0.284924,0.715076
cs,210,2001,2002,0.270833,0.729167
cs,217,2001,2002,0.559425,0.440575
cs,221,2001,2002,0.397282,0.602718
cs,222,2001,2002,0.280029,0.719971
cs,232,2001,2002,0.424681,0.575319
cs,236,2001,2002,0.470187,0.529813
cs,242,2001,2002,0.537482,0.462518
cs,249,2001,2002,0.154,0.846
cs,0,2002,2003,0.598667,0.401333
cs,1,2002,2003,0.635072,0.364928
cs,2,2002,2003,0.30988,0.69012
cs,3,2002,2003,0.372818,0.627182
cs,4,2002,2003,0.275421,0.724579
cs,6,2002,2003,0.533017,0.466983
cs,11,2002,2003,0.492326,0.507674
cs,13,2002,2003,0.335061,0.664939
cs,14,2002,2003,0.379666,0.620334
cs,16,2002,2003,0.089519,0.910481
cs,17,2002,2003,0.444612,0.555388
cs,18,2002,2003,0.437853,0.562147
cs,21,2002,2003,0.030885,0.969115
cs,24,2002,2003,0.564174,0.435826
cs,26,2002,2003,0.470193,0.529807
cs,28,2002,2003,0.321061,0.678939
cs,29,2002,2003,0.320134,0.679866
cs,33,2002,2003,0.430272,0.569728
cs,35,2002,2003,0.537388,0.462612
cs,36,2002,2003,0.415619,0.584381
cs,37,2002,2003,0.097396,0.902604
cs,38,2002,2003,0.48124,0.51876
cs,42,2002,2003,0.475341,0.524659
cs,43,2002,2003,0.067576,0.932424
cs,44,2002,2003,0.081135,0.918865
cs,45,2002,2003,0.379681,0.620319
cs,46,2002,2003,0.378783,0.621217
cs,47,2002,2003,0.298191,0.701809
cs,48,2002,2003,0.489803,0.510197
cs,49,2002,2003,0.412037,0.587963
cs,50,2002,2003,0.48594,0.51406
cs,54,2002,2003,0.456976,0.543024
cs,56,2002,2003,0.421485,0.578515
cs,59,2002,2003,0.290729,0.709271
cs,60,2002,2003,0.153371,0.846629
cs,61,2002,2003,0.428556,0.571444
cs,64,2002,2003,0.448285,0.551715
cs,65,2002,2003,0.38013,0.61987
cs,66,2002,2003,0.443546,0.556454
cs,68,2002,2003,0.081135,0.918865
cs,69,2002,2003,0.573742,0.426258
cs,81,2002,2003,0.524951,0.475049
cs,83,2002,2003,0.37807,0.62193
cs,84,2002,2003,0.334962,0.665038
cs,87,2002,2003,0.524951,0.475049
cs,89,2002,2003,0.183938,0.816062
cs,90,2002,2003,0.565677,0.434323
cs,91,2002,2003,0.433619,0.566381
cs,94,2002,2003,0.303423,0.696577
cs,95,2002,2003,0.094291,0.905709
cs,99,2002,2003,0.105052,0.894948
cs,101,2002,2003,0.449076,0.550924
cs,102,2002,2003,0.285996,0.714004
cs,105,2002,2003,0.141469,0.858531
cs,106,2002,2003,0.429004,0.570996
cs,109,2002,2003,0.335921,0.664079
cs,111,2002,2003,0.23449,0.76551
cs,114,2002,2003,0.583595,0.416405
cs,115,2002,2003,0.330902,0.669098
cs,116,2002,2003,0.575245,0.424755
cs,117,2002,2003,0.453113,0.546887
cs,121,2002,2003,0.303094,0.696906
cs,124,2002,2003,0.311762,0.688238
cs,127,2002,2003,0.509926,0.490074
cs,129,2002,2003,0.481146,0.518854
cs,131,2002,2003,0.555551,0.444449
cs,132,2002,2003,0.393123,0.606877
cs,141,2002,2003,0.148588,0.851412
cs,147,2002,2003,0.331187,0.668813
cs,149,2002,2003,0.25917,0.74083
cs,150,2002,2003,0.216551,0.783449
cs,157,2002,2003,0.316832,0.683168
cs,162,2002,2003,0.319428,0.680572
cs,166,2002,2003,0.41151,0.58849
cs,171,2002,2003,0.351896,0.648104
cs,173,2002,2003,0.173538,0.826462
cs,174,2002,2003,0.416803,0.583197
cs,181,2002,2003,0.30717,0.69283
cs,183,2002,2003,0.442406,0.557594
