subject,year_from,year_to,topic_id,ttc,tts,ttq
cs,2000,2001,0,0.279681,0.961258,0.433294
cs,2000,2001,1,0.468127,0.587906,0.521224
cs,2000,2001,4,0.594555,0.390498,0.471391
cs,2000,2001,9,0.229706,0.961258,0.370803
cs,2000,2001,17,0.370034,1.0,0.540182
cs,2000,2001,21,0.402348,0.829716,0.541911
cs,2000,2001,23,0.419117,0.74147,0.535527
cs,2000,2001,25,0.290656,1.0,0.4504
cs,2000,2001,27,0.222776,1.0,0.364377
cs,2000,2001,35,0.273543,0.961258,0.425891
cs,2000,2001,36,0.198104,1.0,0.330695
cs,2000,2001,37,0.248194,1.0,0.397685
cs,2000,2001,44,0.460588,0.829716,0.592352
cs,2000,2001,50,0.153393,1.0,0.265986
cs,2000,2001,55,0.334151,1.0,0.500919
cs,2000,2001,58,0.526389,0.829716,0.644129
cs,2000,2001,71,0.254615,1.0,0.405885
cs,2000,2001,75,0.427535,0.950496,0.589784
cs,2000,2001,83,0.287422,1.0,0.446508
cs,2000,2001,84,0.403076,0.933063,0.562959
cs,2000,2001,99,0.330587,0.956475,0.491349
cs,2000,2001,103,0.507972,0.834779,0.631605
cs,2000,2001,104,0.521667,0.795116,0.629999
cs,2000,2001,111,0.404275,0.664494,0.502706
cs,2000,2001,114,0.348983,0.829716,0.491316
cs,2000,2001,125,0.413533,0.567405,0.478401
cs,2000,2001,127,0.352272,1.0,0.521008
cs,2000,2001,131,0.265924,1.0,0.420126
cs,2000,2001,147,0.106756,1.0,0.192917
cs,2000,2001,183,0.445342,0.587906,0.506789
cs,2000,2001,224,0.505924,0.461147,0.482499
cs,2000,2001,226,0.3002,0.874716,0.446994
cs,2000,2001,232,0.246575,1.0,0.395604
cs,2000,2001,233,0.194905,1.0,0.326227
cs,2000,2001,243,0.435125,0.874716,0.581155
cs,2000,2001,252,0.252413,1.0,0.403083
cs,2001,2002,0,0.445549,0.852212,0.585165
cs,2001,2002,1,0.437197,0.477164,0.456307
cs,2001,2002,3,0.435216,0.686191,0.532619
cs,2001,2002,4,0.567669,0.422277,0.484296
cs,2001,2002,6,0.221857,1.0,0.363148
cs,2001,2002,9,0.302422,0.901716,0.452936
cs,2001,2002,10,0.221061,1.0,0.362081
cs,2001,2002,17,0.385614,1.0,0.556597
cs,2001,2002,23,0.285696,0.862845,0.42926
cs,2001,2002,24,0.208868,1.0,0.345559
cs,2001,2002,25,0.331864,0.729716,0.456238
cs,2001,2002,27,0.572952,0.41221,0.479467
cs,2001,2002,29,0.518003,0.84462,0.642167
cs,2001,2002,35,0.293982,1.0,0.454384
cs,2001,2002,36,0.321324,1.0,0.486366
cs,2001,2002,44,0.463857,0.729716,0.567177
cs,2001,2002,55,0.248925,1.0,0.398623
cs,2001,2002,58,0.40704,1.0,0.578576
cs,2001,2002,67,0.624396,0.831191,0.713104
cs,2001,2002,69,0.357446,0.961258,0.521114
cs,2001,2002,71,0.366028,0.911754,0.522354
cs,2001,2002,75,0.366401,1.0,0.5363
cs,2001,2002,82,0.354089,1.0,0.522992
cs,2001,2002,84,0.349457,1.0,0.517922
cs,2001,2002,97,0.391721,1.0,0.56293
cs,2001,2002,103,0.445314,1.0,0.616218
cs,2001,2002,104,0.450491,0.874716,0.594702
cs,2001,2002,111,0.422772,0.844817,0.563535
cs,2001,2002,114,0.294398,1.0,0.454881
cs,2001,2002,122,0.503106,0.874716,0.638797
cs,2001,2002,125,0.325102,0.901716,0.477903
cs,2001,2002,127,0.484254,0.649657,0.554892
cs,2001,2002,130,0.53889,0.794657,0.642246
cs,2001,2002,131,0.2732,1.0,0.429155
cs,2001,2002,150,0.214187,0.942904,0.349078
cs,2001,2002,183,0.3813,0.67262,0.486697
cs,2001,2002,214,0.512317,0.654928,0.57491
cs,2001,2002,231,0.480613,0.693587,0.567785
cs,2001,2002,252,0.129915,1.0,0.229955
cs,2002,2003,0,0.441622,0.911754,0.595032
cs,2002,2003,1,0.476442,0.509928,0.492616
cs,2002,2003,4,0.632616,0.360527,0.459299
cs,2002,2003,6,0.146899,1.0,0.256167
cs,2002,2003,9,0.320028,0.901716,0.472398
cs,2002,2003,10,0.484266,0.906971,0.631403
cs,2002,2003,17,0.388481,1.0,0.559577
cs,2002,2003,25,0.374832,0.67262,0.481396
cs,2002,2003,27,0.397351,0.850796,0.541706
cs,2002,2003,29,0.191116,1.0,0.320902
cs,2002,2003,35,0.090358,1.0,0.165741
cs,2002,2003,36,0.337264,0.901716,0.490914
cs,2002,2003,42,0.401335,0.807779,0.536243
cs,2002,2003,44,0.394003,1.0,0.565283
cs,2002,2003,58,0.36513,0.901716,0.519785
cs,2002,2003,61,0.310602,0.961258,0.4695
cs,2002,2003,67,0.435594,0.961258,0.599517
cs,2002,2003,69,0.302272,0.961258,0.459919
cs,2002,2003,71,0.388493,1.0,0.559589
cs,2002,2003,75,0.210782,1.0,0.348175
cs,2002,2003,84,0.523296,0.67262,0.588636
cs,2002,2003,92,0.269872,0.904162,0.415675
cs,2002,2003,97,0.506549,0.587906,0.544204
cs,2002,2003,103,0.357949,0.829716,0.500134
cs,2002,2003,106,0.267815,0.942904,0.417147
cs,2002,2003,114,0.327528,1.0,0.493441
cs,2002,2003,122,0.553164,0.737561,0.632191
cs,2002,2003,125,0.432723,0.919941,0.588586
cs,2002,2003,131,0.369561,0.829716,0.511359
cs,2002,2003,144,0.435002,0.786191,0.560099
cs,2002,2003,150,0.286485,1.0,0.445376
cs,2002,2003,159,0.315299,1.0,0.479433
cs,2002,2003,166,0.362516,1.0,0.532128
cs,2002,2003,178,0.349865,0.919941,0.506936
cs,2002,2003,188,0.486877,0.738162,0.586747
cs,2002,2003,195,0.50199,0.911754,0.647489
cs,2002,2003,207,0.58353,0.066937,0.120098
cs,2002,2003,212,0.312278,1.0,0.475933
cs,2002,2003,231,0.284991,0.835974,0.425071
cs,2002,2003,252,0.187634,1.0,0.31598
cs,2003,2004,0,0.347083,0.835974,0.490513
cs,2003,2004,1,0.507626,0.559432,0.532271
cs,2003,2004,4,0.632331,0.420069,0.504794
cs,2003,2004,6,0.221011,1.0,0.362014
cs,2003,2004,9,0.287147,0.77262,0.418687
cs,2003,2004,10,0.201051,1.0,0.334792
cs,2003,2004,17,0.45437,0.81762,0.584128
cs,2003,2004,25,0.428716,0.729716,0.540111
cs,2003,2004,27,0.129449,1.0,0.229226
cs,2003,2004,29,0.343532,0.729716,0.467144
cs,2003,2004,35,0.136195,1.0,0.239739
cs,2003,2004,36,0.363891,0.919941,0.521499
cs,2003,2004,37,0.476973,0.831191,0.606125
cs,2003,2004,42,0.304533,0.81762,0.443776
cs,2003,2004,43,0.385102,0.933063,0.545188
cs,2003,2004,44,0.438571,0.768116,0.558345
cs,2003,2004,45,0.305907,0.831191,0.447221
cs,2003,2004,58,0.423431,0.77262,0.547053
cs,2003,2004,61,0.357914,0.961258,0.521612
cs,2003,2004,67,0.246342,1.0,0.395304
cs,2003,2004,69,0.365696,0.875967,0.515982
cs,2003,2004,71,0.326588,1.0,0.492373
cs,2003,2004,75,0.263148,1.0,0.416654
cs,2003,2004,84,0.437725,0.906971,0.590474
cs,2003,2004,90,0.515222,0.807779,0.629154
cs,2003,2004,92,0.251483,0.904162,0.393514
cs,2003,2004,97,0.328199,1.0,0.494202
cs,2003,2004,101,0.177939,1.0,0.30212
cs,2003,2004,103,0.398921,0.956475,0.563021
cs,2003,2004,106,0.367737,0.942904,0.529116
cs,2003,2004,114,0.479736,0.706131,0.571323
cs,2003,2004,122,0.358422,1.0,0.527704
cs,2003,2004,125,0.351306,0.899379,0.505255
cs,2003,2004,131,0.398374,0.729716,0.515384
cs,2003,2004,144,0.317574,1.0,0.482059
cs,2003,2004,147,0.18738,1.0,0.31562
cs,2003,2004,150,0.482082,0.745153,0.585421
cs,2003,2004,153,0.226526,0.901716,0.36209
cs,2003,2004,155,0.397405,0.904162,0.552132
cs,2003,2004,178,0.321745,0.829716,0.463683
cs,2003,2004,188,0.233244,1.0,0.378261
cs,2003,2004,194,0.64925,0.706131,0.676497
cs,2003,2004,196,0.403456,1.0,0.574947
cs,2003,2004,206,0.313131,1.0,0.476923
cs,2003,2004,224,0.368916,0.659432,0.473137
cs,2003,2004,230,0.108622,1.0,0.195958
cs,2003,2004,231,0.261347,0.829716,0.397491
cs,2003,2004,233,0.363906,0.870437,0.51324
cs,2003,2004,252,0.359238,0.899379,0.513407
cs,2003,2004,259,0.291485,1.0,0.451395
cs,2004,2005,0,0.349062,0.901716,0.503295
cs,2004,2005,1,0.544201,0.502336,0.522431
cs,2004,2005,3,0.41706,0.919941,0.573927
cs,2004,2005,4,0.560406,0.565689,0.563035
cs,2004,2005,6,0.275534,1.0,0.432029
cs,2004,2005,9,0.23926,0.662779,0.351596
cs,2004,2005,13,0.586563,0.616186,0.60101
cs,2004,2005,17,0.434694,0.786066,0.559812
cs,2004,2005,23,0.36315,1.0,0.53281
cs,2004,2005,25,0.456865,0.633878,0.531008
cs,2004,2005,27,0.225089,1.0,0.367465
cs,2004,2005,31,0.372275,0.829716,0.513952
cs,2004,2005,35,0.316734,1.0,0.481091
cs,2004,2005,36,0.294918,0.919941,0.446648
cs,2004,2005,38,0.215441,1.0,0.354507
cs,2004,2005,42,0.344021,0.942904,0.504115
cs,2004,2005,43,0.371458,1.0,0.541697
cs,2004,2005,44,0.421505,0.901716,0.574474
cs,2004,2005,47,0.319962,1.0,0.484805
cs,2004,2005,55,0.580597,0.772153,0.662812
cs,2004,2005,56,0.335852,1.0,0.502828
cs,2004,2005,58,0.429494,0.919941,0.585592
cs,2004,2005,61,0.214636,1.0,0.353416
cs,2004,2005,66,0.417561,0.961258,0.582214
cs,2004,2005,67,0.407471,0.919941,0.564782
cs,2004,2005,69,0.497928,0.692561,0.579334
cs,2004,2005,71,0.427266,0.919941,0.583518
cs,2004,2005,75,0.23249,1.0,0.377269
cs,2004,2005,84,0.350329,0.726928,0.472801
cs,2004,2005,87,0.393037,1.0,0.564288
cs,2004,2005,90,0.377137,0.942904,0.538777
cs,2004,2005,92,0.250126,1.0,0.400162
cs,2004,2005,97,0.486086,0.604432,0.538837
cs,2004,2005,98,0.355335,1.0,0.52435
cs,2004,2005,103,0.461465,0.719336,0.562243
cs,2004,2005,106,0.421096,0.874716,0.568507
cs,2004,2005,109,0.626082,0.769816,0.690549
cs,2004,2005,111,0.454493,0.686191,0.54681
cs,2004,2005,114,0.382019,1.0,0.552842
cs,2004,2005,122,0.347235,0.829716,0.48958
cs,2004,2005,125,0.322107,0.950496,0.481158
cs,2004,2005,127,0.359649,0.933063,0.51918
cs,2004,2005,129,0.044619,1.0,0.085426
cs,2004,2005,131,0.434421,0.749657,0.550076
cs,2004,2005,141,0.19735,1.0,0.329644
cs,2004,2005,144,0.363188,1.0,0.532851
cs,2004,2005,150,0.408482,1.0,0.580031
cs,2004,2005,153,0.394608,0.776432,0.523272
cs,2004,2005,196,0.373419,1.0,0.54378
cs,2004,2005,199,0.308509,1.0,0.471542
cs,2004,2005,224,0.401436,0.77262,0.528352
cs,2004,2005,230,0.489486,0.899379,0.633947
cs,2004,2005,231,0.430711,0.625752,0.510228
cs,2004,2005,232,0.22292,1.0,0.36457
cs,2004,2005,233,0.423429,0.727719,0.535357
cs,2004,2005,259,0.370481,1.0,0.540658
cs,2005,2006,0,0.461339,0.858191,0.600088
cs,2005,2006,1,0.367048,0.642666,0.46724
cs,2005,2006,3,0.466703,0.961258,0.628339
cs,2005,2006,4,0.593801,0.551372,0.571801
cs,2005,2006,6,0.213208,1.0,0.351478
cs,2005,2006,9,0.145524,1.0,0.254074
cs,2005,2006,13,0.693445,0.51391,0.590329
cs,2005,2006,15,0.203725,1.0,0.338491
cs,2005,2006,17,0.486579,0.584435,0.531037
cs,2005,2006,20,0.455274,1.0,0.625688
cs,2005,2006,21,0.278672,0.956475,0.431597
cs,2005,2006,25,0.509326,0.629095,0.56291
cs,2005,2006,30,0.257254,1.0,0.409232
cs,2005,2006,31,0.436638,0.803432,0.565789
cs,2005,2006,33,0.396159,1.0,0.567499
cs,2005,2006,35,0.535604,0.587991,0.560576
cs,2005,2006,36,0.326735,0.852212,0.472367
cs,2005,2006,38,0.253381,1.0,0.404317
cs,2005,2006,44,0.317172,0.808687,0.455639
cs,2005,2006,47,0.253873,1.0,0.404942
cs,2005,2006,55,0.632634,0.472773,0.541144
cs,2005,2006,56,0.479568,1.0,0.648254
cs,2005,2006,58,0.577541,0.81762,0.676924
cs,2005,2006,66,0.396877,1.0,0.568235
cs,2005,2006,67,0.345721,0.729716,0.469164
cs,2005,2006,69,0.464003,0.794657,0.585898
