subject,topic_id,baseline_year,year,years_elapsed,cosine_sim_to_baseline,drift_from_baseline
math,4,2000,2022,22,0.116441,0.883559
math,4,2000,2023,23,0.133874,0.866126
math,4,2000,2024,24,0.146996,0.853004
math,4,2000,2025,25,0.110462,0.889538
math,5,2000,2000,0,1.0,0.0
math,5,2000,2001,1,0.450472,0.549528
math,5,2000,2002,2,0.165221,0.834779
math,5,2000,2003,3,0.230964,0.769036
math,5,2000,2004,4,0.302684,0.697316
math,5,2000,2005,5,0.235747,0.764253
math,5,2000,2006,6,0.192221,0.807779
math,5,2000,2007,7,0.192221,0.807779
math,5,2000,2008,8,0.192221,0.807779
math,5,2000,2009,9,0.192221,0.807779
math,5,2000,2010,10,0.192221,0.807779
math,5,2000,2011,11,0.192221,0.807779
math,5,2000,2012,12,0.192221,0.807779
math,5,2000,2013,13,0.192221,0.807779
math,5,2000,2014,14,0.192221,0.807779
math,5,2000,2015,15,0.192221,0.807779
math,5,2000,2016,16,0.192221,0.807779
math,5,2000,2017,17,0.192221,0.807779
math,5,2000,2018,18,0.272281,0.727719
math,5,2000,2019,19,0.230964,0.769036
math,5,2000,2020,20,0.192221,0.807779
math,5,2000,2021,21,0.230964,0.769036
math,5,2000,2022,22,0.192221,0.807779
math,5,2000,2023,23,0.165221,0.834779
math,5,2000,2024,24,0.192221,0.807779
math,5,2000,2025,25,0.192221,0.807779
math,6,2000,2000,0,1.0,0.0
math,6,2000,2001,1,0.422556,0.577444
math,6,2000,2002,2,0.275964,0.724036
math,6,2000,2003,3,0.209026,0.790974
math,6,2000,2004,4,0.209026,0.790974
math,6,2000,2005,5,0.209026,0.790974
math,6,2000,2006,6,0.209026,0.790974
math,6,2000,2007,7,0.252551,0.747449
math,6,2000,2008,8,0.209026,0.790974
math,6,2000,2009,9,0.209026,0.790974
math,6,2000,2010,10,0.164026,0.835974
math,6,2000,2011,11,0.209026,0.790974
math,6,2000,2012,12,0.209026,0.790974
math,6,2000,2013,13,0.209026,0.790974
math,6,2000,2014,14,0.164026,0.835974
math,6,2000,2015,15,0.164026,0.835974
math,6,2000,2016,16,0.209026,0.790974
math,6,2000,2017,17,0.164026,0.835974
math,6,2000,2018,18,0.209026,0.790974
math,6,2000,2019,19,0.164026,0.835974
math,6,2000,2020,20,0.209026,0.790974
math,6,2000,2021,21,0.209026,0.790974
math,6,2000,2022,22,0.209026,0.790974
math,6,2000,2023,23,0.105679,0.894321
math,6,2000,2024,24,0.209026,0.790974
math,6,2000,2025,25,0.252551,0.747449
math,7,2000,2000,0,1.0,0.0
math,7,2000,2001,1,0.359344,0.640656
math,7,2000,2002,2,0.36799,0.63201
math,7,2000,2003,3,0.36629,0.63371
math,7,2000,2004,4,0.284023,0.715977
math,7,2000,2005,5,0.242706,0.757294
math,7,2000,2006,6,0.329248,0.670752
math,7,2000,2007,7,0.372773,0.627227
math,7,2000,2008,8,0.441185,0.558815
math,7,2000,2009,9,0.539469,0.460531
math,7,2000,2010,10,0.466403,0.533597
math,7,2000,2011,11,0.54275,0.45725
math,7,2000,2012,12,0.302248,0.697752
math,7,2000,2013,13,0.282368,0.717632
math,7,2000,2014,14,0.35096,0.64904
math,7,2000,2015,15,0.359147,0.640853
math,7,2000,2016,16,0.382307,0.617693
math,7,2000,2017,17,0.359344,0.640656
math,7,2000,2018,18,0.247489,0.752511
math,7,2000,2019,19,0.242706,0.757294
math,7,2000,2020,20,0.270901,0.729099
math,7,2000,2021,21,0.243626,0.756374
math,7,2000,2022,22,0.253467,0.746533
math,7,2000,2023,23,0.395556,0.604444
math,7,2000,2024,24,0.253467,0.746533
math,7,2000,2025,25,0.286231,0.713769
math,8,2000,2000,0,1.0,0.0
math,8,2000,2001,1,0.185334,0.814666
math,8,2000,2002,2,0.187946,0.812054
math,8,2000,2003,3,0.274489,0.725511
math,8,2000,2004,4,0.180551,0.819449
math,8,2000,2005,5,0.043525,0.956475
math,8,2000,2006,6,0.168809,0.831191
math,8,2000,2007,7,0.214038,0.785962
math,8,2000,2008,8,0.23837,0.76163
math,8,2000,2009,9,0.272789,0.727211
math,8,2000,2010,10,0.298372,0.701628
math,8,2000,2011,11,0.164534,0.835466
math,8,2000,2012,12,0.187946,0.812054
math,8,2000,2013,13,0.246293,0.753707
math,8,2000,2014,14,0.326353,0.673647
math,8,2000,2015,15,0.279559,0.720441
math,8,2000,2016,16,0.268797,0.731203
math,8,2000,2017,17,0.219293,0.780707
math,8,2000,2018,18,0.23745,0.76255
math,8,2000,2019,19,0.198708,0.801292
math,8,2000,2020,20,0.251076,0.748924
math,8,2000,2021,21,0.247489,0.752511
math,8,2000,2022,22,0.207551,0.792449
math,8,2000,2023,23,0.305836,0.694164
math,8,2000,2024,24,0.212334,0.787666
math,8,2000,2025,25,0.168809,0.831191
math,9,2000,2000,0,1.0,0.0
math,9,2000,2001,1,0.465069,0.534931
math,9,2000,2002,2,0.225401,0.774599
math,9,2000,2003,3,0.213809,0.786191
math,9,2000,2004,4,0.066937,0.933063
math,9,2000,2005,5,0.038742,0.961258
math,9,2000,2006,6,0.0,1.0
math,9,2000,2007,7,0.0,1.0
math,9,2000,2008,8,0.0,1.0
math,9,2000,2009,9,0.066937,0.933063
math,9,2000,2010,10,0.0,1.0
math,9,2000,2011,11,0.0,1.0
math,9,2000,2012,12,0.0,1.0
math,9,2000,2013,13,0.0,1.0
math,9,2000,2014,14,0.0,1.0
math,9,2000,2015,15,0.0,1.0
math,9,2000,2016,16,0.0,1.0
math,9,2000,2017,17,0.0,1.0
math,9,2000,2018,18,0.080059,0.919941
math,9,2000,2019,19,0.038742,0.961258
math,9,2000,2020,20,0.049504,0.950496
math,9,2000,2021,21,0.049504,0.950496
math,9,2000,2022,22,0.0,1.0
math,9,2000,2023,23,0.0,1.0
math,9,2000,2024,24,0.0,1.0
math,9,2000,2025,25,0.0,1.0
math,10,2000,2000,0,1.0,0.0
math,10,2000,2001,1,0.76659,0.23341
math,10,2000,2002,2,0.404248,0.595752
math,10,2000,2003,3,0.404248,0.595752
math,10,2000,2004,4,0.38276,0.61724
math,10,2000,2005,5,0.20722,0.79278
math,10,2000,2006,6,0.302376,0.697624
math,10,2000,2007,7,0.347601,0.652399
math,10,2000,2008,8,0.243626,0.756374
math,10,2000,2009,9,0.302376,0.697624
math,10,2000,2010,10,0.595948,0.404052
math,10,2000,2011,11,0.378948,0.621052
math,10,2000,2012,12,0.333723,0.666277
math,10,2000,2013,13,0.15538,0.84462
math,10,2000,2014,14,0.261979,0.738021
math,10,2000,2015,15,0.302376,0.697624
math,10,2000,2016,16,0.595948,0.404052
math,10,2000,2017,17,0.564601,0.435399
math,10,2000,2018,18,0.364406,0.635594
math,10,2000,2019,19,0.374376,0.625624
math,10,2000,2020,20,0.378948,0.621052
math,10,2000,2021,21,0.378948,0.621052
math,10,2000,2022,22,0.302376,0.697624
math,10,2000,2023,23,0.279413,0.720587
math,10,2000,2024,24,0.333723,0.666277
math,10,2000,2025,25,0.333723,0.666277
math,11,2000,2000,0,1.0,0.0
math,11,2000,2001,1,0.299481,0.700519
math,11,2000,2002,2,0.307439,0.692561
math,11,2000,2003,3,0.262439,0.737561
math,11,2000,2004,4,0.129563,0.870437
math,11,2000,2005,5,0.160118,0.839882
math,11,2000,2006,6,0.250343,0.749657
math,11,2000,2007,7,0.268568,0.731432
math,11,2000,2008,8,0.348628,0.651372
math,11,2000,2009,9,0.318072,0.681928
math,11,2000,2010,10,0.348628,0.651372
math,11,2000,2011,11,0.290506,0.709494
math,11,2000,2012,12,0.185739,0.814261
math,11,2000,2013,13,0.194122,0.805878
math,11,2000,2014,14,0.294317,0.705683
math,11,2000,2015,15,0.173537,0.826463
math,11,2000,2016,16,0.235439,0.764561
math,11,2000,2017,17,0.265798,0.734202
math,11,2000,2018,18,0.217086,0.782914
math,11,2000,2019,19,0.385895,0.614105
math,11,2000,2020,20,0.285403,0.714597
math,11,2000,2021,21,0.258403,0.741597
math,11,2000,2022,22,0.258403,0.741597
math,11,2000,2023,23,0.307906,0.692094
math,11,2000,2024,24,0.360806,0.639194
math,11,2000,2025,25,0.364535,0.635465
math,12,2000,2000,0,1.0,0.0
math,12,2000,2001,1,0.781002,0.218998
math,12,2000,2002,2,0.383814,0.616186
math,12,2000,2003,3,0.345072,0.654928
math,12,2000,2004,4,0.276884,0.723116
math,12,2000,2005,5,0.25853,0.74147
math,12,2000,2006,6,0.219788,0.780212
math,12,2000,2007,7,0.25853,0.74147
math,12,2000,2008,8,0.25853,0.74147
math,12,2000,2009,9,0.25853,0.74147
math,12,2000,2010,10,0.25853,0.74147
math,12,2000,2011,11,0.25853,0.74147
math,12,2000,2012,12,0.25853,0.74147
math,12,2000,2013,13,0.25853,0.74147
math,12,2000,2014,14,0.25853,0.74147
math,12,2000,2015,15,0.25853,0.74147
math,12,2000,2016,16,0.25853,0.74147
math,12,2000,2017,17,0.25853,0.74147
math,12,2000,2018,18,0.25853,0.74147
math,12,2000,2019,19,0.25853,0.74147
math,12,2000,2020,20,0.25853,0.74147
math,12,2000,2021,21,0.25853,0.74147
math,12,2000,2022,22,0.25853,0.74147
math,12,2000,2023,23,0.25853,0.74147
math,12,2000,2024,24,0.25853,0.74147
math,12,2000,2025,25,0.25853,0.74147
math,13,2000,2000,0,1.0,0.0
math,13,2000,2001,1,0.806905,0.193095
math,13,2000,2002,2,0.374248,0.625752
math,13,2000,2003,3,0.346053,0.653947
math,13,2000,2004,4,0.374248,0.625752
math,13,2000,2005,5,0.368568,0.631432
math,13,2000,2006,6,0.368568,0.631432
math,13,2000,2007,7,0.407311,0.592689
math,13,2000,2008,8,0.368568,0.631432
math,13,2000,2009,9,0.464406,0.535594
math,13,2000,2010,10,0.505595,0.494405
math,13,2000,2011,11,0.466853,0.533147
math,13,2000,2012,12,0.325664,0.674336
math,13,2000,2013,13,0.407311,0.592689
math,13,2000,2014,14,0.268568,0.731432
math,13,2000,2015,15,0.412094,0.587906
math,13,2000,2016,16,0.368568,0.631432
math,13,2000,2017,17,0.368568,0.631432
math,13,2000,2018,18,0.368568,0.631432
math,13,2000,2019,19,0.368568,0.631432
math,13,2000,2020,20,0.368568,0.631432
math,13,2000,2021,21,0.368568,0.631432
math,13,2000,2022,22,0.464406,0.535594
math,13,2000,2023,23,0.510378,0.489622
math,13,2000,2024,24,0.448628,0.551372
math,13,2000,2025,25,0.418072,0.581928
math,14,2000,2000,0,1.0,0.0
math,14,2000,2001,1,0.450964,0.549036
math,14,2000,2002,2,0.211083,0.788917
math,14,2000,2003,3,0.110462,0.889538
math,14,2000,2004,4,0.043525,0.956475
math,14,2000,2005,5,0.110462,0.889538
math,14,2000,2006,6,0.153987,0.846013
math,14,2000,2007,7,0.110462,0.889538
math,14,2000,2008,8,0.105679,0.894321
math,14,2000,2009,9,0.110462,0.889538
math,14,2000,2010,10,0.110462,0.889538
math,14,2000,2011,11,0.110462,0.889538
math,14,2000,2012,12,0.110462,0.889538
math,14,2000,2013,13,0.110462,0.889538
math,14,2000,2014,14,0.110462,0.889538
math,14,2000,2015,15,0.110462,0.889538
math,14,2000,2016,16,0.110462,0.889538
math,14,2000,2017,17,0.110462,0.889538
math,14,2000,2018,18,0.167558,0.832442
math,14,2000,2019,19,0.110462,0.889538
math,14,2000,2020,20,0.110462,0.889538
math,14,2000,2021,21,0.159966,0.840034
math,14,2000,2022,22,0.149204,0.850796
math,14,2000,2023,23,0.159966,0.840034
math,14,2000,2024,24,0.190522,0.809478
math,14,2000,2025,25,0.1774,0.8226
math,15,2000,2000,0,1.0,0.0
math,15,2000,2001,1,0.792674,0.207326
math,15,2000,2002,2,0.417281,0.582719
math,15,2000,2003,3,0.270284,0.729716
math,15,2000,2004,4,0.270284,0.729716
math,15,2000,2005,5,0.270284,0.729716
math,15,2000,2006,6,0.350343,0.649657
math,15,2000,2007,7,0.270284,0.729716
math,15,2000,2008,8,0.270284,0.729716
math,15,2000,2009,9,0.368568,0.631432
math,15,2000,2010,10,0.268568,0.731432
math,15,2000,2011,11,0.395568,0.604432
math,15,2000,2012,12,0.395568,0.604432
math,15,2000,2013,13,0.395568,0.604432
math,15,2000,2014,14,0.395568,0.604432
math,15,2000,2015,15,0.337221,0.662779
math,15,2000,2016,16,0.350343,0.649657
math,15,2000,2017,17,0.313809,0.686191
math,15,2000,2018,18,0.270284,0.729716
math,15,2000,2019,19,0.350343,0.649657
math,15,2000,2020,20,0.350343,0.649657
math,15,2000,2021,21,0.350343,0.649657
math,15,2000,2022,22,0.313809,0.686191
math,15,2000,2023,23,0.319788,0.680212
math,15,2000,2024,24,0.350343,0.649657
math,15,2000,2025,25,0.337221,0.662779
math,16,2000,2000,0,1.0,0.0
math,16,2000,2001,1,0.857008,0.142992
math,16,2000,2002,2,0.570131,0.429869
math,16,2000,2003,3,0.492153,0.507847
math,16,2000,2004,4,0.123584,0.876416
math,16,2000,2005,5,0.137155,0.862845
math,16,2000,2006,6,0.093029,0.906971
math,16,2000,2007,7,0.049504,0.950496
math,16,2000,2008,8,0.0,1.0
math,16,2000,2009,9,0.0,1.0
math,16,2000,2010,10,0.0,1.0
math,16,2000,2011,11,0.0,1.0
math,16,2000,2012,12,0.196568,0.803432
math,16,2000,2013,13,0.146996,0.853004
math,16,2000,2014,14,0.057096,0.942904
math,16,2000,2015,15,0.082267,0.917733
math,16,2000,2016,16,0.0,1.0
math,16,2000,2017,17,0.080059,0.919941
math,16,2000,2018,18,0.066937,0.933063
math,16,2000,2019,19,0.057096,0.942904
math,16,2000,2020,20,0.038742,0.961258
math,16,2000,2021,21,0.0,1.0
math,16,2000,2022,22,0.0,1.0
math,16,2000,2023,23,0.0,1.0
math,16,2000,2024,24,0.0,1.0
math,16,2000,2025,25,0.0,1.0
math,17,2000,2000,0,1.0,0.0
math,17,2000,2001,1,0.50142,0.49858
math,17,2000,2002,2,0.315626,0.684374
math,17,2000,2003,3,0.170284,0.829716
math,17,2000,2004,4,0.170284,0.829716
math,17,2000,2005,5,0.170284,0.829716
math,17,2000,2006,6,0.170284,0.829716
math,17,2000,2007,7,0.213809,0.786191
math,17,2000,2008,8,0.213809,0.786191
math,17,2000,2009,9,0.213809,0.786191
math,17,2000,2010,10,0.213809,0.786191
math,17,2000,2011,11,0.213809,0.786191
math,17,2000,2012,12,0.213809,0.786191
math,17,2000,2013,13,0.170284,0.829716
math,17,2000,2014,14,0.213809,0.786191
math,17,2000,2015,15,0.213809,0.786191
math,17,2000,2016,16,0.213809,0.786191
math,17,2000,2017,17,0.170284,0.829716
math,17,2000,2018,18,0.170284,0.829716
math,17,2000,2019,19,0.170284,0.829716
math,17,2000,2020,20,0.170284,0.829716
math,17,2000,2021,21,0.170284,0.829716
math,17,2000,2022,22,0.170284,0.829716
math,17,2000,2023,23,0.170284,0.829716
math,17,2000,2024,24,0.170284,0.829716
math,17,2000,2025,25,0.170284,0.829716
math,18,2000,2000,0,1.0,0.0
math,18,2000,2001,1,0.394614,0.605386
math,18,2000,2002,2,0.315302,0.684698
math,18,2000,2003,3,0.204092,0.795908
math,18,2000,2004,4,0.272281,0.727719
math,18,2000,2005,5,0.259159,0.740841
math,18,2000,2006,6,0.272281,0.727719
math,18,2000,2007,7,0.272281,0.727719
math,18,2000,2008,8,0.272281,0.727719
math,18,2000,2009,9,0.272281,0.727719
math,18,2000,2010,10,0.272281,0.727719
math,18,2000,2011,11,0.272281,0.727719
math,18,2000,2012,12,0.249317,0.750683
math,18,2000,2013,13,0.245281,0.754719
math,18,2000,2014,14,0.227056,0.772944
math,18,2000,2015,15,0.245281,0.754719
math,18,2000,2016,16,0.272281,0.727719
math,18,2000,2017,17,0.272281,0.727719
math,18,2000,2018,18,0.235747,0.764253
math,18,2000,2019,19,0.272281,0.727719
math,18,2000,2020,20,0.272281,0.727719
math,18,2000,2021,21,0.272281,0.727719
math,18,2000,2022,22,0.245281,0.754719
math,18,2000,2023,23,0.245281,0.754719
math,18,2000,2024,24,0.245281,0.754719
math,18,2000,2025,25,0.227056,0.772944
math,19,2000,2000,0,1.0,0.0
math,19,2000,2001,1,0.747,0.253
math,19,2000,2002,2,0.383227,0.616773
math,19,2000,2003,3,0.15538,0.84462
math,19,2000,2004,4,0.15538,0.84462
math,19,2000,2005,5,0.222317,0.777683
math,19,2000,2006,6,0.147788,0.852212
math,19,2000,2007,7,0.221869,0.778131
math,19,2000,2008,8,0.235439,0.764561
math,19,2000,2009,9,0.15538,0.84462
math,19,2000,2010,10,0.235439,0.764561
math,19,2000,2011,11,0.222317,0.777683
math,19,2000,2012,12,0.15538,0.84462
math,19,2000,2013,13,0.194122,0.805878
math,19,2000,2014,14,0.15538,0.84462
math,19,2000,2015,15,0.198905,0.801095
math,19,2000,2016,16,0.204884,0.795116
math,19,2000,2017,17,0.15538,0.84462
math,19,2000,2018,18,0.15538,0.84462
math,19,2000,2019,19,0.212476,0.787524
math,19,2000,2020,20,0.15538,0.84462
math,19,2000,2021,21,0.191313,0.808687
math,19,2000,2022,22,0.15538,0.84462
math,19,2000,2023,23,0.15538,0.84462
math,19,2000,2024,24,0.15538,0.84462
math,19,2000,2025,25,0.15538,0.84462
math,20,2001,2001,0,1.0,0.0
math,20,2001,2002,1,0.330676,0.669324
math,20,2001,2004,3,0.043525,0.956475
math,20,2001,2005,4,0.043525,0.956475
math,20,2001,2006,5,0.043525,0.956475
math,20,2001,2007,6,0.082267,0.917733
math,20,2001,2008,7,0.043525,0.956475
math,20,2001,2009,8,0.043525,0.956475
math,20,2001,2010,9,0.043525,0.956475
math,20,2001,2011,10,0.093029,0.906971
math,20,2001,2012,11,0.043525,0.956475
math,20,2001,2013,12,0.093029,0.906971
math,20,2001,2014,13,0.043525,0.956475
math,20,2001,2015,14,0.043525,0.956475
math,20,2001,2016,15,0.082267,0.917733
math,20,2001,2017,16,0.08705,0.91295
math,20,2001,2018,17,0.043525,0.956475
math,20,2001,2019,18,0.043525,0.956475
math,20,2001,2020,19,0.043525,0.956475
math,20,2001,2021,20,0.082267,0.917733
math,20,2001,2022,21,0.08705,0.91295
math,20,2001,2023,22,0.141809,0.858191
math,20,2001,2024,23,0.110462,0.889538
math,20,2001,2025,24,0.100621,0.899379
math,21,2000,2000,0,1.0,0.0
math,21,2000,2001,1,0.382743,0.617257
math,21,2000,2002,2,0.043525,0.956475
math,21,2000,2003,3,0.066937,0.933063
math,21,2000,2004,4,0.066937,0.933063
math,21,2000,2005,5,0.066937,0.933063
math,21,2000,2006,6,0.066937,0.933063
math,21,2000,2007,7,0.066937,0.933063
math,21,2000,2008,8,0.066937,0.933063
math,21,2000,2009,9,0.066937,0.933063
math,21,2000,2010,10,0.066937,0.933063
math,21,2000,2011,11,0.066937,0.933063
math,21,2000,2012,12,0.066937,0.933063
math,21,2000,2013,13,0.066937,0.933063
math,21,2000,2014,14,0.066937,0.933063
math,21,2000,2015,15,0.066937,0.933063
math,21,2000,2016,16,0.066937,0.933063
math,21,2000,2017,17,0.066937,0.933063
math,21,2000,2018,18,0.066937,0.933063
math,21,2000,2019,19,0.066937,0.933063
math,21,2000,2020,20,0.066937,0.933063
math,21,2000,2021,21,0.066937,0.933063
math,21,2000,2022,22,0.066937,0.933063
math,21,2000,2023,23,0.066937,0.933063
math,21,2000,2024,24,0.066937,0.933063
math,21,2000,2025,25,0.066937,0.933063
math,22,2000,2000,0,1.0,0.0
math,22,2000,2001,1,0.529155,0.470845
math,22,2000,2002,2,0.480527,0.519473
math,22,2000,2003,3,0.399548,0.600452
math,22,2000,2004,4,0.394489,0.605511
math,22,2000,2005,5,0.252272,0.747728
math,22,2000,2006,6,0.327548,0.672452
math,22,2000,2007,7,0.278964,0.721036
math,22,2000,2008,8,0.376136,0.623864
math,22,2000,2009,9,0.320409,0.679591
math,22,2000,2010,10,0.337394,0.662606
math,22,2000,2011,11,0.332611,0.667389
math,22,2000,2012,12,0.248869,0.751131
math,22,2000,2013,13,0.337394,0.662606
math,22,2000,2014,14,0.343372,0.656628
math,22,2000,2015,15,0.292394,0.707606
math,22,2000,2016,16,0.293869,0.706131
math,22,2000,2017,17,0.350964,0.649036
math,22,2000,2018,18,0.292394,0.707606
math,22,2000,2019,19,0.292394,0.707606
math,22,2000,2020,20,0.298372,0.701628
math,22,2000,2021,21,0.293869,0.706131
math,22,2000,2022,22,0.343372,0.656628
math,22,2000,2023,23,0.343372,0.656628
math,22,2000,2024,24,0.292394,0.707606
math,22,2000,2025,25,0.337394,0.662606
math,23,2000,2000,0,1.0,0.0
math,23,2000,2001,1,0.650577,0.349423
math,23,2000,2002,2,0.315346,0.684654
math,23,2000,2003,3,0.116441,0.883559
math,23,2000,2004,4,0.142532,0.857468
math,23,2000,2005,5,0.156103,0.843897
math,23,2000,2006,6,0.150124,0.849876
math,23,2000,2007,7,0.106599,0.893401
math,23,2000,2008,8,0.179067,0.820933
math,23,2000,2009,9,0.156103,0.843897
math,23,2000,2010,10,0.163695,0.836305
math,23,2000,2011,11,0.106599,0.893401
math,23,2000,2012,12,0.186659,0.813341
math,23,2000,2013,13,0.186659,0.813341
math,23,2000,2014,14,0.163695,0.836305
math,23,2000,2015,15,0.173537,0.826463
math,23,2000,2016,16,0.150124,0.849876
math,23,2000,2017,17,0.163695,0.836305
math,23,2000,2018,18,0.150124,0.849876
math,23,2000,2019,19,0.204884,0.795116
math,23,2000,2020,20,0.163695,0.836305
math,23,2000,2021,21,0.156103,0.843897
math,23,2000,2022,22,0.173537,0.826463
math,23,2000,2023,23,0.173537,0.826463
math,23,2000,2024,24,0.173537,0.826463
math,23,2000,2025,25,0.163695,0.836305
math,24,2000,2000,0,1.0,0.0
math,24,2000,2001,1,0.496189,0.503811
math,24,2000,2002,2,0.502168,0.497832
math,24,2000,2003,3,0.270905,0.729095
math,24,2000,2004,4,0.443372,0.556628
math,24,2000,2005,5,0.190522,0.809478
math,24,2000,2006,6,0.247617,0.752383
math,24,2000,2007,7,0.139363,0.860637
math,24,2000,2008,8,0.100621,0.899379
math,24,2000,2009,9,0.230184,0.769816
math,24,2000,2010,10,0.211083,0.788917
math,24,2000,2011,11,0.237776,0.762224
math,24,2000,2012,12,0.230184,0.769816
math,24,2000,2013,13,0.201242,0.798758
math,24,2000,2014,14,0.093029,0.906971
