subject,topic_id,year_from,year_to,cosine_sim,drift
math,0,2000,2001,0.0,1.0
math,1,2000,2001,0.0,1.0
math,3,2000,2001,0.223568,0.776432
math,4,2000,2001,0.080059,0.919941
math,5,2000,2001,0.245281,0.754719
math,6,2000,2001,0.542565,0.457435
math,7,2000,2001,0.170284,0.829716
math,9,2000,2001,0.0,1.0
math,10,2000,2001,0.418072,0.581928
math,11,2000,2001,0.28525,0.71475
math,12,2000,2001,0.106599,0.893401
math,13,2000,2001,0.043525,0.956475
math,15,2000,2001,0.038742,0.961258
math,16,2000,2001,0.080059,0.919941
math,17,2000,2001,0.0,1.0
math,20,2000,2001,0.080059,0.919941
math,21,2000,2001,0.0,1.0
math,23,2000,2001,0.270284,0.729716
math,25,2000,2001,0.057096,0.942904
math,27,2000,2001,0.0,1.0
math,28,2000,2001,0.204092,0.795908
math,29,2000,2001,0.043525,0.956475
math,30,2000,2001,0.125284,0.874716
math,31,2000,2001,0.0,1.0
math,33,2000,2001,0.0,1.0
math,34,2000,2001,0.0,1.0
math,35,2000,2001,0.427339,0.572661
math,36,2000,2001,0.146996,0.853004
math,38,2000,2001,0.093029,0.906971
math,39,2000,2001,0.0,1.0
math,40,2000,2001,0.165221,0.834779
math,41,2000,2001,0.223568,0.776432
math,42,2000,2001,0.0,1.0
math,43,2000,2001,0.449351,0.550649
math,44,2000,2001,0.201068,0.798932
math,45,2000,2001,0.0,1.0
math,47,2000,2001,0.038742,0.961258
math,48,2000,2001,0.198861,0.801139
math,49,2000,2001,0.170284,0.829716
math,51,2000,2001,0.0,1.0
math,55,2000,2001,0.564153,0.435847
math,57,2000,2001,0.0,1.0
math,60,2000,2001,0.162326,0.837674
math,61,2000,2001,0.0,1.0
math,62,2000,2001,0.0,1.0
math,63,2000,2001,0.057096,0.942904
math,64,2000,2001,0.546248,0.453752
math,67,2000,2001,0.043525,0.956475
math,68,2000,2001,0.049504,0.950496
math,69,2000,2001,0.192221,0.807779
math,70,2000,2001,0.066937,0.933063
math,73,2000,2001,0.0,1.0
math,75,2000,2001,0.0,1.0
math,78,2000,2001,0.280747,0.719253
math,83,2000,2001,0.0,1.0
math,88,2000,2001,0.425664,0.574336
math,91,2000,2001,0.0,1.0
math,93,2000,2001,0.363313,0.636687
math,97,2000,2001,0.0,1.0
math,100,2000,2001,0.0,1.0
math,101,2000,2001,0.0,1.0
math,108,2000,2001,0.0,1.0
math,109,2000,2001,0.129563,0.870437
math,111,2000,2001,0.057096,0.942904
math,116,2000,2001,0.098284,0.901716
math,117,2000,2001,0.0,1.0
math,119,2000,2001,0.043525,0.956475
math,128,2000,2001,0.057096,0.942904
math,131,2000,2001,0.110462,0.889538
math,133,2000,2001,0.066937,0.933063
math,136,2000,2001,0.0,1.0
math,137,2000,2001,0.038742,0.961258
math,138,2000,2001,0.388722,0.611278
math,139,2000,2001,0.0,1.0
math,140,2000,2001,0.0,1.0
math,141,2000,2001,0.223568,0.776432
math,142,2000,2001,0.170284,0.829716
math,144,2000,2001,0.493853,0.506147
math,145,2000,2001,0.0,1.0
math,146,2000,2001,0.270284,0.729716
math,0,2001,2002,0.0,1.0
math,1,2001,2002,0.0,1.0
math,2,2001,2002,0.0,1.0
math,3,2001,2002,0.395568,0.604432
math,4,2001,2002,0.080059,0.919941
math,5,2001,2002,0.124033,0.875967
math,6,2001,2002,0.418072,0.581928
math,7,2001,2002,0.333979,0.666021
math,9,2001,2002,0.352551,0.647449
math,10,2001,2002,0.082267,0.917733
math,11,2001,2002,0.232882,0.767118
math,12,2001,2002,0.129563,0.870437
math,13,2001,2002,0.0,1.0
math,14,2001,2002,0.0,1.0
math,15,2001,2002,0.212334,0.787666
math,16,2001,2002,0.080059,0.919941
math,17,2001,2002,0.456943,0.543057
math,20,2001,2002,0.080059,0.919941
math,21,2001,2002,0.106599,0.893401
math,23,2001,2002,0.221122,0.778878
math,25,2001,2002,0.0,1.0
math,27,2001,2002,0.049504,0.950496
math,28,2001,2002,0.237221,0.762779
math,29,2001,2002,0.22738,0.77262
math,30,2001,2002,0.170284,0.829716
math,33,2001,2002,0.230055,0.769945
math,34,2001,2002,0.382114,0.617886
math,35,2001,2002,0.0,1.0
math,36,2001,2002,0.0,1.0
math,38,2001,2002,0.080059,0.919941
math,39,2001,2002,0.0,1.0
math,40,2001,2002,0.335506,0.664494
math,41,2001,2002,0.038742,0.961258
math,42,2001,2002,0.080059,0.919941
math,43,2001,2002,0.409647,0.590353
math,44,2001,2002,0.266122,0.733878
math,47,2001,2002,0.15538,0.84462
math,48,2001,2002,0.080059,0.919941
math,49,2001,2002,0.0,1.0
math,55,2001,2002,0.428814,0.571186
math,56,2001,2002,0.0,1.0
math,57,2001,2002,0.147788,0.852212
math,59,2001,2002,0.049504,0.950496
math,60,2001,2002,0.237221,0.762779
math,61,2001,2002,0.386725,0.613275
math,62,2001,2002,0.0,1.0
math,63,2001,2002,0.0,1.0
math,64,2001,2002,0.105679,0.894321
math,67,2001,2002,0.168809,0.831191
math,68,2001,2002,0.0,1.0
math,69,2001,2002,0.155183,0.844817
math,70,2001,2002,0.080059,0.919941
math,73,2001,2002,0.0,1.0
math,78,2001,2002,0.100621,0.899379
math,81,2001,2002,0.0,1.0
math,84,2001,2002,0.0,1.0
math,85,2001,2002,0.080059,0.919941
math,88,2001,2002,0.269292,0.730708
math,91,2001,2002,0.237221,0.762779
math,93,2001,2002,0.412094,0.587906
math,95,2001,2002,0.0,1.0
math,97,2001,2002,0.0,1.0
math,100,2001,2002,0.057096,0.942904
math,101,2001,2002,0.147788,0.852212
math,105,2001,2002,0.0,1.0
math,109,2001,2002,0.0,1.0
math,116,2001,2002,0.170284,0.829716
math,117,2001,2002,0.223568,0.776432
math,119,2001,2002,0.263313,0.736687
math,122,2001,2002,0.0,1.0
math,128,2001,2002,0.0,1.0
math,131,2001,2002,0.0,1.0
math,133,2001,2002,0.0,1.0
math,136,2001,2002,0.0,1.0
math,137,2001,2002,0.0,1.0
math,138,2001,2002,0.203964,0.796036
math,141,2001,2002,0.125284,0.874716
math,142,2001,2002,0.250343,0.749657
math,144,2001,2002,0.322576,0.677424
math,145,2001,2002,0.0,1.0
math,146,2001,2002,0.340568,0.659432
math,148,2001,2002,0.0,1.0
math,0,2002,2003,0.165221,0.834779
math,1,2002,2003,0.445072,0.554928
math,2,2002,2003,0.0,1.0
math,3,2002,2003,0.570131,0.429869
math,4,2002,2003,0.393869,0.606131
math,5,2002,2003,0.049504,0.950496
math,6,2002,2003,0.335506,0.664494
math,7,2002,2003,0.551031,0.448969
math,9,2002,2003,0.066937,0.933063
math,10,2002,2003,0.147788,0.852212
math,11,2002,2003,0.253147,0.746853
math,12,2002,2003,0.268568,0.731432
math,13,2002,2003,0.0,1.0
math,14,2002,2003,0.0,1.0
math,15,2002,2003,0.173088,0.826912
math,16,2002,2003,0.51437,0.48563
math,17,2002,2003,0.057096,0.942904
math,20,2002,2003,0.15538,0.84462
math,21,2002,2003,0.0,1.0
math,23,2002,2003,0.164026,0.835974
math,25,2002,2003,0.137155,0.862845
math,27,2002,2003,0.098284,0.901716
math,28,2002,2003,0.32738,0.67262
math,29,2002,2003,0.093029,0.906971
math,30,2002,2003,0.0,1.0
math,33,2002,2003,0.125284,0.874716
math,34,2002,2003,0.0,1.0
math,35,2002,2003,0.0,1.0
math,38,2002,2003,0.0,1.0
math,39,2002,2003,0.339094,0.660906
math,40,2002,2003,0.300072,0.699928
math,41,2002,2003,0.125284,0.874716
math,42,2002,2003,0.080059,0.919941
math,43,2002,2003,0.299847,0.700153
math,44,2002,2003,0.434311,0.565689
math,47,2002,2003,0.330443,0.669557
math,48,2002,2003,0.235747,0.764253
math,49,2002,2003,0.250568,0.749432
math,50,2002,2003,0.125284,0.874716
math,53,2002,2003,0.043525,0.956475
math,55,2002,2003,0.252551,0.747449
math,57,2002,2003,0.22738,0.77262
math,58,2002,2003,0.0,1.0
math,59,2002,2003,0.049504,0.950496
math,60,2002,2003,0.165221,0.834779
math,61,2002,2003,0.337221,0.662779
math,62,2002,2003,0.0,1.0
math,63,2002,2003,0.0,1.0
math,64,2002,2003,0.479311,0.520689
math,67,2002,2003,0.118801,0.881199
math,68,2002,2003,0.22738,0.77262
math,69,2002,2003,0.219788,0.780212
math,70,2002,2003,0.080059,0.919941
math,78,2002,2003,0.057096,0.942904
math,84,2002,2003,0.066937,0.933063
math,85,2002,2003,0.0,1.0
math,88,2002,2003,0.269292,0.730708
math,91,2002,2003,0.066937,0.933063
math,92,2002,2003,0.0,1.0
math,93,2002,2003,0.164026,0.835974
math,95,2002,2003,0.162326,0.837674
math,97,2002,2003,0.0,1.0
math,100,2002,2003,0.0,1.0
math,101,2002,2003,0.125284,0.874716
math,105,2002,2003,0.0,1.0
math,109,2002,2003,0.038742,0.961258
math,115,2002,2003,0.0,1.0
math,116,2002,2003,0.0,1.0
math,117,2002,2003,0.098284,0.901716
math,118,2002,2003,0.0,1.0
math,119,2002,2003,0.170284,0.829716
math,122,2002,2003,0.0,1.0
math,128,2002,2003,0.0,1.0
math,130,2002,2003,0.043525,0.956475
math,131,2002,2003,0.0,1.0
math,133,2002,2003,0.0,1.0
math,137,2002,2003,0.437842,0.562158
math,138,2002,2003,0.165221,0.834779
math,141,2002,2003,0.170284,0.829716
math,142,2002,2003,0.0,1.0
math,144,2002,2003,0.057096,0.942904
math,145,2002,2003,0.125284,0.874716
math,146,2002,2003,0.123584,0.876416
math,148,2002,2003,0.307439,0.692561
math,0,2003,2004,0.438853,0.561147
math,1,2003,2004,0.0,1.0
math,2,2003,2004,0.0,1.0
math,3,2003,2004,0.490072,0.509928
math,4,2003,2004,0.363313,0.636687
math,5,2003,2004,0.049504,0.950496
math,6,2003,2004,0.391406,0.608594
math,7,2003,2004,0.32534,0.67466
math,8,2003,2004,0.0,1.0
math,9,2003,2004,0.146996,0.853004
math,10,2003,2004,0.538853,0.461147
math,11,2003,2004,0.478452,0.521548
math,12,2003,2004,0.049504,0.950496
math,13,2003,2004,0.0,1.0
math,14,2003,2004,0.0,1.0
math,15,2003,2004,0.359023,0.640977
math,16,2003,2004,0.270284,0.729716
math,17,2003,2004,0.0,1.0
math,18,2003,2004,0.043525,0.956475
math,20,2003,2004,0.392378,0.607622
math,21,2003,2004,0.0,1.0
math,23,2003,2004,0.270284,0.729716
math,25,2003,2004,0.295568,0.704432
math,27,2003,2004,0.080059,0.919941
math,28,2003,2004,0.262439,0.737561
math,29,2003,2004,0.088246,0.911754
math,30,2003,2004,0.038742,0.961258
math,31,2003,2004,0.0,1.0
math,33,2003,2004,0.337221,0.662779
math,34,2003,2004,0.254847,0.745153
math,35,2003,2004,0.0,1.0
math,38,2003,2004,0.0,1.0
math,39,2003,2004,0.106599,0.893401
math,40,2003,2004,0.272281,0.727719
math,41,2003,2004,0.280664,0.719336
math,42,2003,2004,0.212476,0.787524
math,43,2003,2004,0.455227,0.544773
math,44,2003,2004,0.124033,0.875967
math,45,2003,2004,0.080059,0.919941
math,46,2003,2004,0.0,1.0
math,47,2003,2004,0.043525,0.956475
math,48,2003,2004,0.043525,0.956475
math,49,2003,2004,0.22738,0.77262
math,50,2003,2004,0.192221,0.807779
math,51,2003,2004,0.038742,0.961258
math,53,2003,2004,0.0,1.0
math,55,2003,2004,0.415626,0.584374
math,57,2003,2004,0.276884,0.723116
